price__p_08af219b10a3d0c1,price__p_090787ff4c600967,price__p_09cb91d919e19c81,price__p_12702c2817bc3058,price__p_12f4a9142c235af4,price__p_156a750ae05683cb,price__p_15e2359392c5042c,price__p_175e0c5b4d6a8cd9,price__p_1bee12058e36565f,price__p_212ef5b23dbb70ff,price__p_24e9e14ac94c789e,price__p_29096e2e6c801716,price__p_2929b2190c67fa05,price__p_29a1d693bcd6b5ed,price__p_2b23ed0aa617091c,price__p_2fee73ae064112ed,price__p_31deb9fdc417508e,price__p_369ce465f81b2b58,price__p_3862181ef4e50416,price__p_398b35a78734a78e,price__p_3abb1bdf911a74ba,price__p_44d21f4415cc94bd,price__p_47f8c50648adab37,price__p_4868c8af6ebb3048,price__p_4b78aecc4ad2673a,price__p_4d6f925d5fd37636,price__p_4f0bc051d584c367,price__p_4f513e6f6ede7f06,price__p_57bdf8a55dab3591,price__p_5a70d1f2747b0f36,price__p_5b64eea47fe39565,price__p_679f919cb34f89e9,price__p_6a02652f4a9989e9,price__p_6ad195c852babce1,price__p_6f9697bbf4df888a,price__p_7b4d7b259b6753fa,price__p_7bbab6017e1fb60b,price__p_7c74e703f996c871,price__p_8de345911b7fc78f,price__p_8f5fb68c57941b6a,price__p_8f97282e97de7a9b,price__p_9122726a99818701,price__p_955389fa1088a0da,price__p_96d693419d7e59f7,price__p_9aad75ce6ea05520,price__p_9f31a8386b8c5eb8,price__p_aaab792e0f7a512c,price__p_ab0f14fdeeb99eb0,price__p_b2354c8beb79d919,price__p_b32a1dc815512f2e,price__p_b4735e773b7401fc,price__p_b6a4aa3d34b35ea7,price__p_b74ad31919d3dab3,price__p_b7a55e9cddc1fa47,price__p_b7b1618afb05d922,price__p_b873db1e2ba44465,price__p_ba1176602ebbd96b,price__p_bbc1e9ba2c1b1332,price__p_bc05e8925dafddbd,price__p_bcb6c83c3cb2c0f1,price__p_bd3edefacd71ccb9,price__p_c0cb077ae13a5415,price__p_c2351f7e990ff8ee,price__p_c67eb545eaecb876,price__p_cf6f0c8ecd5041af,price__p_cf91019388b7c9a6,price__p_d03f48cac90afd53,price__p_d513ce0622315a93,price__p_d8a34b15fb6f311c,price__p_dde8e41d5f1a8881,price__p_e0705204f7294fed,price__p_e07286f243955a55,price__p_e9114732b34c7687,price__p_e9a1a6b2d848b28d,price__p_ec63403370289989,price__p_f05785b9d3415065,price__p_f155865bddb5ae03,price__p_f72f3a06539c1241,price__p_f7fd37c9c13f589b,price__p_fcdf70fd9a5b0838,target_month,target_mom_pct,feature_cutoff,actual_published_at,feature_hash
-0.770331046764799,-6.2480422437221375,,,5.100574235382505,-24.907551311078745,,,-7.977567718141457,2.326253272188164,,-8.845373628417462,-9.426040018286782,-11.915257249804608,,-29.56982099480942,,,-41.8042663862153,,-3.4105930767336123,,-3.2835349819781303,,-18.658267498998345,2.6709227181507615,,,7.750051246732004,-34.563583950578035,,,-8.242334657715107,3.310702837271276,6.316333403915361,,-11.966090441989783,,-5.171792218459963,,,,4.609423206843655,1.0930236898834242,,-1.6826817010780437,-21.628123631137715,2.1789367265232147,39.250596346565914,,,-16.332085953168864,-18.16674535991166,-33.04538081286193,-42.851331127242595,-15.438669637185667,4.227937855435815,5.026801727577231,-19.25396135602511,,,-19.87527183679734,5.667676232336816,,,2.330002008786472,,5.8496206681608625,-5.143681660961817,-19.25492919738039,-0.3023179644386429,,-0.9157914287748901,-13.472082778311895,-30.873716010134228,-6.5748477993704855,-0.7832055022828154,,20.897416967864295,-20.496230685538272,2021-11,1.0,2021-11-24T01:30:00+00:00,2021-12-09T01:30:00+00:00,acac2dbfe5771a4813c7d19fc28dbf8a3e597f77857ffb8563c7b9ede7b0a00d
-3.148985019511595,-10.70645255203784,,,-0.2783275646280377,-6.88510588712304,,,-2.66779916302868,-6.0410581781626345,,-3.4005514164042725,-4.103423453919944,-3.9437459440885294,,-7.012986091547151,,,-6.4172287842871585,,0.4578818603818173,,-11.654360107595057,,-0.7352173907663807,-5.747925005581386,,,-5.511160054076855,-21.674952666381877,,,1.2711049559436634,0.2826456580618228,1.2772338137576102,,-12.173175812965228,,-10.455903568667111,,,,-0.716056768079727,2.281449756360392,,-11.067454918396963,-34.739679988914205,-0.28525032117036714,-1.7544309650909282,,,-4.728253197564132,5.32451036081127,-7.064107354484215,-5.569191699727761,-3.9862680592254742,-2.256781702366043,-12.88731650085503,-1.3367973688191128,,,-0.8428757954189572,0.3390563661067034,,,-6.157131600647693,,0.6250020345171325,-5.594039357034084,-50.262433067760135,-2.331149023914426,,0.8981671130484135,-36.51921301338199,-7.536889775737429,10.244849954571542,0.361140657038928,,-33.51062378935865,-4.498729168490559,2021-12,-1.2,2021-12-24T01:30:00+00:00,2022-01-12T01:30:00+00:00,6f3771bfb35e1522865a693d57f7fd6b33fbc81ae0f8757f1859f5be7b417ca8
-6.806912865244644,4.206162917695103,,,-0.43703871793691895,-23.61357898129341,,,,-0.9763675021915629,,-0.7769578406599609,-2.0192175717104512,,,-24.011617422258244,,,-20.664597855690452,,5.364644805609129,,,,10.299941871516015,-0.4863358938613064,,,,-11.076786444532948,,,3.91528999996156,-0.5263023345127267,0.7922576650850652,,12.18665971657576,,6.347368431191952,,,,-0.6685599350466866,-9.978019514449832,,-9.676351754586168,12.71578279383016,-0.01986051811925522,-15.611918439993072,,,1.478497452402848,-1.127327865387268,-2.924731330316159,-26.315349482815627,,2.184857916208117,-10.747563384486432,-2.070297987528028,,,-1.636537519444389,0.13131024684504886,,,-0.937844737072788,,-2.603697378299532,-1.2773329329565937,22.08876665869198,1.3865151653341097,,1.9314556764945816,,-8.29200736968389,,-0.9900488263992696,,-8.193558730161145,-6.056364529875629,2022-01,-0.2,2022-01-24T01:30:00+00:00,2022-02-16T01:30:00+00:00,d8f43541d23e04a9215af8febb99fb58dee03e2b89abd5edc5693ef116354f3c
7.211445686987025,-0.05325763636128569,,,0.9687308646029436,-12.083309583793666,,,,-10.121283719040276,,2.656916182585555,1.8473162848889941,,2.509349690632283,-12.476295142843744,-4.866992970604189,,-20.47423551637705,0.3700561940507606,7.561456818444669,,,,-2.268726792166589,-0.46903821515406446,-0.8256750376563532,,,34.317027227774794,1.1169636948845127,-2.1539467302888684,-7.824559520298006,1.3816209087448297,-1.1616173314538947,,1.3750134791638935,,-9.645216583891854,,,,0.7966372431090782,6.027823983351556,,-0.6090536521119942,19.525112227567153,3.905051487187303,5.232581900173969,,,,3.643417998380067,2.0781402887174267,-23.048525477545123,,-0.7409305798131041,1.3454202851223016,3.271778116229649,4.334047001864183,,3.625965304971087,2.33571533617827,,10.346817284416918,-10.005313315495929,,-5.270511329265451,3.5227141313644648,4.86925892265999,2.4437950413928937,,-1.0373628778937332,,-2.2421598570063224,,-0.2407284191174999,,-2.2939076829775633,-12.617949948976051,2022-04,0.6,2022-04-24T01:30:00+00:00,2022-05-11T01:30:00+00:00,94aa169201a4881331f59c76758c7aadcbd191ae2d0caa4f2d73abe0c892bb91
2.4712944414851523,4.034439947121256,,,1.8056071273405774,-1.0401338886413944,,,,-0.732223921843239,,-3.353489117864565,-1.706573003210411,,-4.754431015885254,-0.6091636771044265,4.841007721619011,,3.4300509222684026,-0.9031791288726807,-5.354704805916886,,,,-7.942129289419693,1.6202006177368091,-2.020036502870498,,,-0.0701243387152112,4.687920299909658,-0.8661374813041389,-5.813005213192684,-1.4987747424777262,3.1365246737422035,,5.85066864634896,,3.8729834507346252,,,,2.57259182205949,-6.877657020819409,,-3.6687585491684263,-1.1628267173858275,9.122409316649179,17.576415624779553,,,,3.3388446007583767,-4.293539199395573,6.489326944736824,,-1.8144662822723348,-1.4526693569731626,-2.298503042813955,7.318629542873098,,-2.533317120933838,0.26559293545465656,,0.823682960868659,-0.6012969088231854,,1.759310499099764,-0.5781608523160742,-2.587866912391053,-2.64120323419717,,-3.537719647055932,,-6.82049102767059,,0.2646366117720316,,-3.3890303837168414,-1.334680432802959,2022-05,0.1,2022-05-24T01:30:00+00:00,2022-06-10T01:30:00+00:00,291ea2558855f49fcbcab5c4d56a89212f6b95f947f2904a5c5ae9e2fba0afbd
2.1839306763463227,7.747771291693599,,,0.4696022395364316,5.8651866757606665,,,,5.734240804450128,,-5.177172466992144,-3.518939291408269,,-4.773087380477163,5.757925212886798,10.71316123496457,,4.804726932180898,-3.5727729326956017,-0.2543114791564216,,,,0.47339147322727604,2.759143105590122,0.6110276069670056,,,1.2334580149357242,-1.129817176077472,1.1358056691938523,1.2754900103089644,-1.6279521934112942,-2.827536992346333,,8.707596070001427,,-2.6190020343793576,,,,7.255098743062785,8.1301691540826,,-10.910684061744771,-4.542180492848265,5.6281406142303165,5.752384413818673,,,,13.688477227019622,-4.292608519636208,6.543259356381132,,-5.525314834246065,-13.126241331773553,-4.176449971926991,2.3880308076401833,,-5.6842159731656805,1.7559967065185633,,-12.933227928588195,5.9853057716403155,,0.507569482171535,-3.6077421224162043,-6.061949181449064,-0.650668418251716,,2.912509143038745,,0.45105733632979,,-0.1594960264749808,,-12.855601640951633,-9.667453277172283,2022-06,0.2,2022-06-24T01:30:00+00:00,2022-07-09T01:30:00+00:00,721e0be7febb7ddd4d230604bf0573c48c0b89656b573b2fda41a5419d607dcb
-0.0005938048341535165,-5.947455359731405,,,-0.5073377499976084,-3.8928553885544686,,,,-3.342534766787934,,-12.74988154453221,-12.082392622187891,,-15.168969964899526,-4.225870265388449,-12.37014090255173,,-4.720465153953186,-1.7906289153438342,-11.56419908141704,,,,-10.890164560726603,-4.527515074266882,-6.761957179747228,,,-9.52142458068416,-1.8426288414562053,-5.527588629971475,-4.2156954420114,-0.6416294027533778,-2.760843018705061,,-5.483271093342485,,-6.275412691078973,,,,-4.377891739865066,-5.530598175697082,,-9.410447264506466,-3.4099007924740117,3.003777206946796,33.247134219784606,,,,-10.31743548611268,-23.67076087955301,-4.713956125006106,,-18.5395327247727,-8.529377111143754,-11.538222223696415,-15.292338238333492,,-12.823014263606709,0.5578284567405745,,-9.608395274692631,-3.4301655385028087,,-1.6648938737035217,-6.796010755070305,-7.562657533091192,-20.398456785278285,,-3.1804423681911773,,-8.721768166109896,,-0.03725237194338228,,-6.086353740417957,-4.844407126864842,2022-07,-1.3,2022-07-24T01:30:00+00:00,2022-08-10T01:30:00+00:00,23c579f801a4382db44121853f3c70fcaec64a164b7446cdc8ac17bad0b6588a
0.6905822809756995,-15.389619721221015,,,-2.3236986690453376,-8.061031360809434,,,,-1.1863160771215038,,-2.023739185078228,-3.4414175481793032,,-0.9208134591226605,-8.232521004503273,-2.3577023757502378,,-5.967460296384209,-3.8126342005278944,6.942807395822953,,,,1.2303022262273864,-0.07150772263041552,-4.9679270275926255,,,-75.6428041326536,1.2436541553989036,-3.4167085262848986,3.3781735380318687,1.3406717370842374,-0.08417645175307763,,-14.403153813469721,,-3.5096612813998425,,,,0.01871910289912394,-8.092787917550268,,-0.48315756317733716,-9.598869619849012,-9.041563559643107,-4.556596881423753,,,,-15.989723040582298,-0.2827925006998842,-5.696484315147695,,-10.366587832679285,1.6698087539307844,1.6886062163279134,-14.347408702433798,,2.1567825969921706,0.0,,-16.47013269313279,-1.4451314449330983,,-3.0992230607424585,-5.185308277834181,-26.175305486469696,5.278519479985721,,-3.4523310425062714,,0.17522345468030878,,-0.03859744905472291,,11.41836234831092,-1.94416465114828,2022-08,-1.2,2022-08-24T01:30:00+00:00,2022-09-09T01:30:00+00:00,3f8486e5944c2295cbbf8d99eca648643aa984ab5d415b16829f083c5e49f22d
3.227377981100024,8.21674127403784,,,0.04230001810247168,14.48026958282437,,,,3.2421903028777246,,-1.1539989101128811,-1.7431950059950174,,-1.6734214266363285,15.013531130373131,2.697548729278647,,16.555905602313594,-0.7208132297862231,0.6314150416543626,,,,0.7504609122326771,5.987318779455221,2.818247672684124,,,-47.65702334578461,1.8822112169795484,0.6408871958621231,11.269324496966874,-1.1444893221618184,-0.11018392105583659,,-3.6161902737253575,,4.023564284094276,,,,-0.015315369002697855,-0.944217260776321,,3.164779183798087,-1.221875567344151,-2.35618582721759,9.552206665753845,,,,23.43551049403514,-1.52416543229079,10.225887927488431,,-1.2817593264193854,2.3779813868865016,-5.319037961016941,2.7716458799058885,,-3.9073090528543344,-10.87822128637138,,5.649073343282883,3.241040589572201,,-5.304743295262361,-2.6432576284069187,7.890085332493942,1.2557656483463302,,-1.8030221975377663,,7.0030395356608475,,-0.10655302020382848,,-4.095961779622455,-0.4854094565299491,2022-09,-0.1,2022-09-24T01:30:00+00:00,2022-10-14T01:30:00+00:00,601fcbdcddb4b0352a3cc418cb869f31083cdb31e013627541e691bbbc925c2b
11.837795853374605,-5.23703527370045,,,0.5501068241375436,13.35182346432199,,,,-5.160872336749335,,-0.22215898732309386,-1.2778136029764446,,-0.11314398466694547,13.556291467056788,-2.305104494184057,,11.001755613005663,-0.39764400943382106,1.3231829824724972,,,,-0.21465217500702022,-1.4781094984676835,4.4728092151856105,,,5.270047122041527,2.6937812787146544,1.6217595576493267,11.724266390958837,1.6434286629091628,1.45496909455721,,3.934304023217381,,-4.918747460856828,,,,-2.3626129069532995,-0.8555251546815619,,4.136407905701633,23.348927525125614,-0.4974448992758399,13.828701585409087,,,,1.8308974277703678,-2.32642901396423,12.495754782882333,,-0.061247208928547285,-0.5482661736167433,0.9241934427703229,3.273412847356625,,1.0691286287548152,-5.153845027994704,,3.48485956674077,-5.2570421321121845,,-2.1723233191347986,-0.6410939170224486,8.846151534542791,1.6333070618738208,,2.2009273955289923,,9.889305139511148,,0.2741441371998491,,9.21088085544684,1.1801695947840352,2022-10,0.2,2022-10-24T01:30:00+00:00,2022-11-09T01:30:00+00:00,ccc7be6d39fd023c6acbed86c04e7a6f738670fd7b9daaacd8dc927f2365f0b1
