price__p_08af219b10a3d0c1,price__p_090787ff4c600967,price__p_09cb91d919e19c81,price__p_12702c2817bc3058,price__p_12f4a9142c235af4,price__p_156a750ae05683cb,price__p_15e2359392c5042c,price__p_175e0c5b4d6a8cd9,price__p_1bee12058e36565f,price__p_212ef5b23dbb70ff,price__p_24e9e14ac94c789e,price__p_29096e2e6c801716,price__p_2929b2190c67fa05,price__p_29a1d693bcd6b5ed,price__p_2b23ed0aa617091c,price__p_2fee73ae064112ed,price__p_31deb9fdc417508e,price__p_369ce465f81b2b58,price__p_3862181ef4e50416,price__p_398b35a78734a78e,price__p_3abb1bdf911a74ba,price__p_44d21f4415cc94bd,price__p_47f8c50648adab37,price__p_4868c8af6ebb3048,price__p_4b78aecc4ad2673a,price__p_4d6f925d5fd37636,price__p_4f0bc051d584c367,price__p_4f513e6f6ede7f06,price__p_57bdf8a55dab3591,price__p_5a70d1f2747b0f36,price__p_5b64eea47fe39565,price__p_679f919cb34f89e9,price__p_6a02652f4a9989e9,price__p_6ad195c852babce1,price__p_6f9697bbf4df888a,price__p_7b4d7b259b6753fa,price__p_7bbab6017e1fb60b,price__p_7c74e703f996c871,price__p_8de345911b7fc78f,price__p_8f5fb68c57941b6a,price__p_8f97282e97de7a9b,price__p_9122726a99818701,price__p_955389fa1088a0da,price__p_96d693419d7e59f7,price__p_9aad75ce6ea05520,price__p_9f31a8386b8c5eb8,price__p_aaab792e0f7a512c,price__p_ab0f14fdeeb99eb0,price__p_b2354c8beb79d919,price__p_b32a1dc815512f2e,price__p_b4735e773b7401fc,price__p_b6a4aa3d34b35ea7,price__p_b74ad31919d3dab3,price__p_b7a55e9cddc1fa47,price__p_b7b1618afb05d922,price__p_b873db1e2ba44465,price__p_ba1176602ebbd96b,price__p_bbc1e9ba2c1b1332,price__p_bc05e8925dafddbd,price__p_bcb6c83c3cb2c0f1,price__p_bd3edefacd71ccb9,price__p_c0cb077ae13a5415,price__p_c2351f7e990ff8ee,price__p_c67eb545eaecb876,price__p_cf6f0c8ecd5041af,price__p_cf91019388b7c9a6,price__p_d03f48cac90afd53,price__p_d513ce0622315a93,price__p_d8a34b15fb6f311c,price__p_dde8e41d5f1a8881,price__p_e0705204f7294fed,price__p_e07286f243955a55,price__p_e9114732b34c7687,price__p_e9a1a6b2d848b28d,price__p_ec63403370289989,price__p_f05785b9d3415065,price__p_f155865bddb5ae03,price__p_f72f3a06539c1241,price__p_f7fd37c9c13f589b,price__p_fcdf70fd9a5b0838,carry__p_08af219b10a3d0c1,carry__p_090787ff4c600967,carry__p_09cb91d919e19c81,carry__p_12702c2817bc3058,carry__p_12f4a9142c235af4,carry__p_156a750ae05683cb,carry__p_15e2359392c5042c,carry__p_175e0c5b4d6a8cd9,carry__p_1bee12058e36565f,carry__p_212ef5b23dbb70ff,carry__p_24e9e14ac94c789e,carry__p_29096e2e6c801716,carry__p_2929b2190c67fa05,carry__p_29a1d693bcd6b5ed,carry__p_2b23ed0aa617091c,carry__p_2fee73ae064112ed,carry__p_31deb9fdc417508e,carry__p_369ce465f81b2b58,carry__p_3862181ef4e50416,carry__p_398b35a78734a78e,carry__p_3abb1bdf911a74ba,carry__p_44d21f4415cc94bd,carry__p_47f8c50648adab37,carry__p_4868c8af6ebb3048,carry__p_4b78aecc4ad2673a,carry__p_4d6f925d5fd37636,carry__p_4f0bc051d584c367,carry__p_4f513e6f6ede7f06,carry__p_57bdf8a55dab3591,carry__p_5a70d1f2747b0f36,carry__p_5b64eea47fe39565,carry__p_679f919cb34f89e9,carry__p_6a02652f4a9989e9,carry__p_6ad195c852babce1,carry__p_6f9697bbf4df888a,carry__p_7b4d7b259b6753fa,carry__p_7bbab6017e1fb60b,carry__p_7c74e703f996c871,carry__p_8de345911b7fc78f,carry__p_8f5fb68c57941b6a,carry__p_8f97282e97de7a9b,carry__p_9122726a99818701,carry__p_955389fa1088a0da,carry__p_96d693419d7e59f7,carry__p_9aad75ce6ea05520,carry__p_9f31a8386b8c5eb8,carry__p_aaab792e0f7a512c,carry__p_ab0f14fdeeb99eb0,carry__p_b2354c8beb79d919,carry__p_b32a1dc815512f2e,carry__p_b4735e773b7401fc,carry__p_b6a4aa3d34b35ea7,carry__p_b74ad31919d3dab3,carry__p_b7a55e9cddc1fa47,carry__p_b7b1618afb05d922,carry__p_b873db1e2ba44465,carry__p_ba1176602ebbd96b,carry__p_bbc1e9ba2c1b1332,carry__p_bc05e8925dafddbd,carry__p_bcb6c83c3cb2c0f1,carry__p_bd3edefacd71ccb9,carry__p_c0cb077ae13a5415,carry__p_c2351f7e990ff8ee,carry__p_c67eb545eaecb876,carry__p_cf6f0c8ecd5041af,carry__p_cf91019388b7c9a6,carry__p_d03f48cac90afd53,carry__p_d513ce0622315a93,carry__p_d8a34b15fb6f311c,carry__p_dde8e41d5f1a8881,carry__p_e0705204f7294fed,carry__p_e07286f243955a55,carry__p_e9114732b34c7687,carry__p_e9a1a6b2d848b28d,carry__p_ec63403370289989,carry__p_f05785b9d3415065,carry__p_f155865bddb5ae03,carry__p_f72f3a06539c1241,carry__p_f7fd37c9c13f589b,carry__p_fcdf70fd9a5b0838,target_month,target_mom_pct,feature_cutoff,actual_published_at,feature_hash
-0.9339287754170413,-2.5712991051543197,,,4.602761346271912,-7.653686297494322,,,-8.809265657596518,7.898810701963095,,-6.235103040705412,-6.481651245355124,-12.35831655323532,,-13.944374942241419,,,-25.469682379890525,,2.444793564250643,,3.232972284060863,,-15.625804272049296,6.9213271379256325,,,10.308404845074573,-33.76648667137591,,,-10.13581559889831,6.336555368739827,5.689443689807873,,-7.847334914618812,,1.3049336977721058,,,,5.0075510811218065,1.6390789857450465,,1.7690630675063008,-3.453099715501466,2.3487702837554867,47.000362924573565,,,-12.236506455684594,-2.391053507304515,-31.506453310306537,-25.562952458066146,-12.59832013832242,3.995914890937116,11.532891085124833,-17.785526978051372,,,-18.093955511069854,6.376711978793641,,,7.983339716062742,,9.84400728132525,-2.438246489214533,-8.840480856197312,1.5007853629772299,,-0.2553897202657148,-4.697463262791269,-22.34894404256103,-7.643647286377255,-1.5088735796194779,,25.743471888437202,-15.489944556877191,0.5425166957877114,-1.873787978547159,,,2.522226077658426,-26.189439484766343,,,-1.8027012919018592,-5.549840412119825,,-3.5506688456909763,-4.680388571012668,-2.6364373219663775,,-28.679785364256443,,,-37.962673983746804,,-4.131367062742618,,-6.035135159970789,,-8.524538370175074,-0.6226343208481473,,,0.9994136828414102,-17.252813467390528,,,-6.407399538154726,-1.2853191929850358,3.9310481189839486,,-3.156490856953062,,-10.259091028693884,,,,2.382973649630964,-7.360169396070767,,-3.301605619984263,-32.18480394877578,1.1859845123362034,6.136894637629202,,,-17.23113623013634,-35.16848021271357,-12.123353302159996,-39.10264870192303,-7.71271347102658,1.883155382523902,-3.1998076026123514,-8.636945977490532,,,-8.706384186567655,2.079471179225462,,,-5.365007198068362,,0.0,-2.7877187711627514,-5.905135108940693,-2.248986229444702,,-5.288444184591254,-4.697463262791269,-12.219375277792295,-1.1929323783112746,-0.04455101820348453,,7.048148945392827,-8.692603280501613,2021-11,1.0,2021-11-15T01:30:00+00:00,2021-12-09T01:30:00+00:00,375a3685808b38a5a2a75ed75844b02e6dd4576dcc9d8f3803c2501a5f9992cb
-2.0261648341322083,-14.521322575978376,,,0.44769965130449935,-5.1373651171715204,,,-1.597868624720571,-7.054984441472199,,-6.649872740464727,-6.98362333067011,-4.566017999743613,,-4.791083371875817,,,-5.077031501808282,,-1.5223278553090105,,-14.155132507074047,,-3.0824528635656496,-6.840716643448758,,,-5.380082814510271,-24.035150154217742,,,0.8801612443900378,-1.9644552914138265,2.29714204787724,,-17.15606925221907,,-11.094604635803774,,,,0.03779935786096964,9.172194371171457,,-10.428486784728385,-45.95260329620456,-0.2653937466697003,4.652001563489291,,,-6.098197626883048,5.67337853834621,-5.452147457581373,-2.5862024100988834,-7.562592492832579,-2.3152418507513093,-12.801477618726379,-4.226120826890777,,,-4.24836773688079,0.5468146561430882,,,-7.197418130484359,,0.31201273362436777,-7.60230833528832,-62.94349845883439,-1.575066120449653,,2.1660800444630035,-45.2938325289026,-10.062073410939067,9.50080466844844,0.7052399609944618,,-22.217807124019384,-11.288965339805843,-0.8691615730601192,-1.0710086624742277,,,-0.5285823679140713,-5.518317958838292,,,-2.238972565790166,-1.7614887238326458,,-0.1049807631700869,0.2710055177325438,-2.6664847423023517,,-5.968048327265841,,,-6.666189969062486,,-0.947854013120523,,-3.161600295785949,,-1.5386989739166606,-2.3951413314414536,,,-0.5549258319751482,-8.553988315814234,,,0.17774674318585273,0.026455201577582285,0.1203412172273337,,-3.7798619605462735,,-3.234424764194579,,,,-0.5634929848089354,-3.3996115415525456,,-4.635992193760834,-8.60339085548479,-0.2653937466697003,-3.352269203864345,,,0.9842006052138881,1.159930297800959,-4.635565985229681,-4.363127256061196,0.6532156613228035,-3.1414922113072286,-7.021280012133728,0.7472521969080773,,,1.1059018965202034,0.0,,,-1.8238031052324424,,1.118884203990494,-0.7286410804674274,-1.7692559530918237,-2.5033348373112467,,-5.400735424843163,-6.581116267018122,-2.433890596999033,6.644451171198343,0.0,,-20.34310751743648,3.6472955425178197,2021-12,-1.2,2021-12-14T01:30:00+00:00,2022-01-12T01:30:00+00:00,ad23b03a8e4287cde2bed021cebbd870e0555a9db6c339b461370a74c4271bf4
-6.640969299112987,4.699127835395099,,,-0.5085592956325973,-34.19517023858386,,,,-3.935755044322965,,-0.7575645891432663,-1.6886323100391551,,,-34.879557230288555,,,-31.200250388713975,,5.348598428837863,,,,9.601499038303622,-1.5578262296616023,,,,-9.909840477295992,,,3.9417765872238735,-0.14492804114403413,0.3636817030415097,,12.630191315957228,,4.081658649018027,,,,-0.8439783712016979,-10.714452071967179,,-10.094232198218243,15.536334981369462,-0.03971709261992646,-15.984870094189613,,,-0.3644304307638151,-1.2817453570222683,-5.522981075982047,-40.116602520727554,,2.5426400719245086,-11.411515273099077,-2.1446674311284895,,,-1.6580867877729346,0.19733304224977027,,,-3.9558447177205323,,-2.20481372217625,-1.3674395082523545,20.089794236689,0.2715222993002793,,1.0431855627456366,,-9.922002839136695,,-0.9677073032715783,,-18.665222124199005,-4.463938491678858,-1.783339107532803,3.082831485204119,,,0.1485007412357886,-8.704908366937257,,,,0.4597537857984426,,-1.519085490595146,-1.1674165243494459,,,-8.996138167210828,,,-8.89858480746548,,1.7778135814729905,,,,4.07541420323432,0.2020837150165363,,,,-5.605331924190518,,,0.9504866135448773,-1.2340757192412062,0.17284869463866653,,6.41631852762318,,9.817157147105071,,,,0.10531859846586406,-4.252929615586036,,-4.2943998192283495,-0.9682591062190681,0.0,-6.453852113757118,,,0.8703766111861919,-0.5267968823465274,-0.7029082361737425,-7.13090277047818,,0.7615125426159285,-3.823533435483214,-1.6036198172441452,,,-1.4055962281136674,0.0,,,0.4465064190991157,,-1.892800988551891,-1.043223389136804,7.206507052392157,0.23473283126615738,,2.0343514289920503,,-3.2789822822990957,,-0.5660689155116145,,6.024645800048024,-4.335450955646785,2022-01,-0.2,2022-01-14T01:30:00+00:00,2022-02-16T01:30:00+00:00,42ecf782effa967ba302eec363feda2847aa45582174b8ad19c5ec18b911d8f7
8.651845983721241,-1.430812469488828,,,1.503510652694117,-3.0230074607533544,,,,-7.064273316081975,,2.4555441556499966,1.5070619773322693,,2.4277427336790343,-3.81600696466441,-5.655436670590694,,-12.110468477061593,-0.43908730016954284,4.650684795102232,,,,-2.436232476065679,1.2101162784937172,-1.1900659884125955,,,40.05957590939821,-0.03424364385830746,-3.038208368812303,-6.99275540517562,0.8719344723403429,-1.357858427612334,,0.5881470378880203,,-10.42940795416885,,,,0.0,8.00857873908366,,-0.04217629754634008,15.859746728171356,3.606723445758576,1.6129381929883497,,,,4.999810063823206,3.1328664131324118,-15.580607664149968,,-0.150003678658384,2.1834506679451415,3.4094433540114646,6.6239435356091505,,3.5264870908989643,3.6002545662281995,,12.282723277295668,-7.115089227843242,,-9.232096395777404,3.319221200736402,9.434612852209664,1.6215566941052109,,-1.5593314332002957,,-2.0284951095092136,,-0.46807351223639254,,-1.740235113640891,-15.87367248459983,1.4307255989267476,0.5928411058298493,,,0.201365693098896,-14.942566046192269,,,,-6.406048530712774,,1.2266727857660253,1.4612892761344949,,1.6157523620852285,-15.31075450018315,-2.657469041081254,,-18.86936945886737,0.5548963901234732,3.706527209357475,,,,-2.9358135529102753,-3.2201196558457332,0.02824950853776962,,,8.084752941280179,-0.25369510350057767,-1.0790580247185573,-12.120195340019881,1.4325736825863764,-2.489963643723396,,0.7227302046141061,,-4.201780168031209,,,,0.0,4.342935996738338,,-1.0282327502842505,9.940859589138306,0.9476337942400637,2.4292692569044703,,,,1.378831713985573,1.684457611045235,-22.436818407747786,,-0.5282161179831314,0.7096989603706902,2.4082081902087937,-0.7100050506074619,,2.4799158014420963,0.4811556997222117,,0.0,-6.595544895403951,,0.228742428790685,1.766283108174636,-0.1804821941508213,0.1632042103450799,,0.9514335456626973,,-2.3251654606017156,,-0.015993176278888303,,-0.12799921434372769,-1.5334151392451374,2022-04,0.6,2022-04-14T01:30:00+00:00,2022-05-11T01:30:00+00:00,ea46b7b0c0d37d51e8663a7bc2159fcaa45b78251d600f07fe93ff1264000ccd
1.439975483450827,3.360476050873161,,,1.6648613624920146,-7.944250358613447,,,,-2.3485479528014253,,-2.6923144965998103,-1.1908953266392863,,-4.181559657383248,-6.910379156914607,3.9491186113781356,,-3.3837814781558597,-0.5442981176319738,-1.7293104804271116,,,,-10.127310843690614,1.0737025192555845,-2.1778069865696366,,,-0.3041827440484777,5.190175153238622,-0.8678250354962505,-5.60981262716657,-0.12151062450737422,4.0805461779387,,3.754440079154474,,2.70710224033813,,,,2.1169269031716365,-7.872020215976148,,-2.8454160526391217,1.8384340019932035,8.279196144692143,17.563256864315797,,,,1.0158438118349131,-4.78470812157371,0.21857932199802255,,-2.180130216100497,-1.4438599086075694,-1.621798559939925,4.870615900059412,,-1.5432312127595411,0.06808492506189777,,8.361274932897388,-2.146268906909486,,2.2297031675781525,0.6511499484288574,2.955880224154443,-1.4269398378267855,,-5.116527469253507,,-8.105388298938857,,0.3910983660979788,,-3.4465908874617606,-0.14190993548867817,2.53184367646352,3.0483990452497034,,,1.4018667264847784,3.3309978881532856,,,,0.763292827117805,,-1.7154856883936496,-0.2734576990351673,,-1.4178833310822512,2.8180384974816217,1.8974205934512076,,7.543257312743965,-0.7575093959380087,-4.722858774180505,,,,-5.047470981154616,1.0126402690932572,0.05330786528292969,,,-1.0283145221757501,2.839116682490399,0.3776828523855101,-4.575550864508339,-0.1344286018284538,-1.1984184933572455,,3.2758946899393475,,3.1797534082729126,,,,-1.3529669960191661,-1.6514632096295148,,-2.061928720273559,-1.8363538864039564,0.22246950221111086,2.0339684237122784,,,,1.4914474897145331,-0.5778968353386864,8.661447283677088,,-0.28878178193957277,-0.07753440977682008,-0.40938123728027975,3.3874287561388488,,-0.568687505046513,0.06808492506189777,,-2.5764884110597635,0.8003884572661337,,0.19361090268664008,-0.7307326876716694,-0.5310023409279522,-2.1273273383604145,,-0.2532790487197904,,-1.9721109886609551,,0.0,,-0.14935746609023737,-0.30803104663798736,2022-05,0.1,2022-05-14T01:30:00+00:00,2022-06-10T01:30:00+00:00,601dee4f913758e88248dc035c17e62ae9dc45a4e5d3d089a4688578d1cd5140
3.234357332889089,8.117995113512212,,,0.33397405936996394,6.741075736964867,,,,3.807655768674039,,-4.395725117066619,-2.9095487069723083,,-4.042895145900356,6.513630416014172,10.567146915066196,,5.296970868723311,-4.052508191247821,-1.2806022204736887,,,,2.698225990693184,2.7553488551662455,0.8744010389182781,,,3.2645912931394565,-0.49575989999805875,1.6664125837713266,1.9432740555764831,-3.008757580908039,-2.4001522815022183,,10.205996043856041,,-1.7895375182115945,,,,8.90489938608944,8.44521766165187,,-9.628721945215148,-4.4124209408007085,6.3011192574184705,5.864872708150768,,,,15.80499811991409,-2.0303996503860047,8.061358936541804,,-4.4893126278663535,-12.720776295300784,-3.346919611913756,4.886232589958775,,-4.621093010673411,1.4670976406667606,,-20.64399821019307,3.952981589307763,,0.9624713374209692,-3.7140774853434233,-11.951880367957084,0.08864938103364006,,5.097341639081349,,-0.31417403815952777,,-0.16742632503707516,,-13.355553077645114,-9.388619048584394,-0.38861226826834366,6.090861979701401,,,0.07531606201988,2.6900824015914253,,,,3.8194205374831767,,-0.5620887882012177,0.16850854367473245,,0.7235936418725574,2.597958895894785,5.542481941582977,,3.02844258561494,-1.625562585759705,2.111946039723736,,,,-0.024198427220321575,1.9405672539739924,2.5515938949505474,,,0.274175010938015,0.20308726781180908,2.823411352618,0.009342738363412689,0.13939143565856116,-1.6372458743353266,,5.665632855588617,,-0.3336413700231665,,,,-0.9816663694475878,4.457201250392229,,-5.485921090266756,-0.7914955987443647,3.204849429118415,0.6349227678658744,,,,3.7074793935538017,2.3777994173146713,3.369666957766642,,-1.561203433493524,-6.0663482675135105,1.2193538197822713,0.09102466141127731,,1.0282702768322745,0.816688843749123,,-3.2149874081390846,4.122460098404717,,0.0,-0.721503851415074,0.11653983979279428,0.5383274198776484,,1.4822417220548814,,0.33037795634244604,,-0.06115638942487223,,-6.0044257009408355,-3.420989708234378,2022-06,0.2,2022-06-14T01:30:00+00:00,2022-07-09T01:30:00+00:00,66ec39400f30d716d08c1ee54bbc6c8445fd541f0ed94e7ea7ed3ab3c720cb30
-0.0855076474554589,-4.379397476182549,,,0.08600609739978131,-2.532902622964435,,,,-0.8664687409990067,,-11.430515222159912,-10.503645149898686,,-12.884767965669472,-2.8302284328593266,-7.758766829622579,,-3.299838568958222,-1.053955117444335,-12.081165380072221,,,,-9.994335526241542,-3.1874155833516102,-5.799005026847401,,,-4.83269184935476,-2.077475075393848,-5.086115260994861,-5.240515450612791,-0.9206349401664444,-2.661248099553201,,-4.829302652472711,,-6.579390538503943,,,,-4.649529161674422,-3.961142250134581,,-10.231193486212085,-2.2010177613943935,3.7687309977830328,34.45767384331519,,,,-5.880204514011993,-22.23313446361565,-3.9651866616340294,,-15.537585866556263,-8.547105321715431,-10.804161797595064,-9.52537090389114,,-12.22727026524815,1.044235532985131,,-3.8874447106433694,-0.8758157226323903,,-1.2853129939090695,-5.0032873941825455,-2.07913628546763,-18.689024573033866,,-2.1991186903469515,,-6.168908852790007,,-0.04522659933162899,,-6.729136596000447,-5.318904566833948,0.0,-0.2907215871761613,,,-0.7849613930622329,0.42720694540163756,,,,-2.0861707542141597,,-0.827476794352938,-1.4700274433018028,,-2.0443838040577123,0.45810809471488534,-4.886585821413964,,0.5355897228724532,-1.3129655124377102,-5.827707871986998,,,,-3.7681685113545624,-1.648319008553826,-1.5289738190052056,,,-3.015522671605992,-0.4632527459628744,-1.2592228219751647,-1.1477080306308953,-1.035203853902698,-0.4229148940877012,,-2.4730470733303513,,-2.1308220936287303,,,,-1.8441230256745735,-2.3904510284177634,,-3.2038161445201654,-0.775459044372589,1.2768082034689374,19.76856186186978,,,,-6.89031411266239,-8.25079576758113,1.3609958456166087,,-4.67675478219375,-2.814422486984113,-0.3818341641124919,-5.749769416638208,,-0.6013476814764244,0.0,,-3.8874447106433694,-2.1059184741116646,,-1.2853129939090695,-1.3295308657243365,-1.3031832717130654,-8.48454647314057,,0.9998190900982186,,-2.154138103785047,,0.0,,0.4698096758413354,-1.1001211061973457,2022-07,-1.3,2022-07-14T01:30:00+00:00,2022-08-10T01:30:00+00:00,db70cabafb86a1349b9d3c9256a65dd58149692c7f16e90b8c619c28b5ef3917
0.5922994915048729,-15.144787606379312,,,-2.4696194643568514,-8.145846270377456,,,,-2.800117655871132,,-5.118627156109055,-6.124728768931291,,-4.843359933676759,-8.323519299200118,-4.951652062715555,,-6.4944688640382084,-4.310164844197261,5.171917256946694,,,,-1.5497918168342146,-1.9088371635801036,-5.645131882211728,,,-70.09137790140242,1.254402655645679,-3.9826591898165025,3.9073974884387574,1.4119547438989986,-0.8577100916571512,,-12.07084151571858,,-4.931182841147377,,,,-0.11224681870378261,-6.727547768634445,,-1.978145229538493,-9.975395312384087,-9.041563559643107,-3.653374333245595,,,,-23.608016709819708,-2.6703526474599486,-5.858332409889728,,-15.410368169473434,-0.12000481459373759,-0.4782215696221926,-19.203104426627036,,-0.6001698485757531,0.0,,-24.816527715966867,-3.0496802002772787,,-3.020635952135626,-7.103088557235994,-32.2814577152321,0.968753250019263,,-5.0443839733381415,,-1.1803734913906099,,-0.05323396452571098,,9.743263817900292,-4.977771767122432,0.0,-7.960057272227609,,,-0.5309714582129769,-3.9298725401243835,,,,1.204400198546957,,3.5346154897357414,2.5333220935793217,,5.100198733438404,-4.056052243091084,0.607177114783438,,-3.4401426717332435,-1.036758873726973,5.259421712817833,,,,1.8427612177390986,3.6896059740799756,0.12842520380579026,,,-33.15912992358545,1.1182555958135598,0.5155095587294644,2.5312345876298346,-0.35749553138583634,0.45439870461255105,,-11.277681284241334,,-1.033989311228703,,,,0.8201529074260243,-3.9821837714124952,,1.6880335478516744,-4.371981123731518,-9.041563559643107,1.4051753455650287,,,,-7.970179470531449,1.9818538321725259,-3.0098031157279417,,-2.7422509783742663,3.246166661769364,4.233057485538802,-3.790912147370365,,4.587124031878347,0.0,,-5.550513480361372,1.1009163817353473,,-1.3620419514306714,0.7746799794589759,-8.738869871477641,4.2507772987247785,,0.7271313786986975,,1.6207010168289036,,0.0,,6.491910666722897,0.22084946452263113,2022-08,-1.2,2022-08-14T01:30:00+00:00,2022-09-09T01:30:00+00:00,6260635378c8052bb87e4abeb02706ca97b699abd5e36068098f6d5ce96d1cf7
2.10369229063678,5.458371830248774,,,-0.41206827991244466,12.384978833862089,,,,4.679618921052577,,-0.8807167340265667,-1.7420946400297077,,-2.064722997695191,12.815750198046397,1.7121040780111352,,15.48647105609153,-0.4785535832653608,1.1629379453216948,,,,0.07548420213476287,6.3477716716320325,0.3203432873882267,,,-59.05527949785275,0.5298950557529958,-1.011320976535913,8.327651217181629,-1.5485948330073642,-0.05506697254614761,,-7.757674161392258,,5.282294043913127,,,,0.7594544046046632,-4.071872689416696,,4.021705996436635,-3.6949547009523362,-2.00200422334423,8.894748601649612,,,,22.775489466445425,-2.7269665571642876,9.156580463563712,,-0.4972834313917059,3.167364746759635,-5.656137865365142,-0.3392744463645755,,-4.1996534250819275,-8.709470685093383,,11.723143964292024,4.645855424798984,,-5.762911283663642,-2.390935293158849,8.40999733279277,1.2592128780021457,,-4.221095363852513,,3.429182423910283,,-0.10655302020382848,,-4.988329529104519,2.2870264751300002,0.9575344789340516,5.1001385064545675,,,0.5397225774107736,8.50192277399356,,,,1.9449459537723484,,-1.1358511627016914,-0.8620137235904638,,-0.9563523660634414,8.650970473830562,2.4102971647949554,,8.72060620871006,-0.507659733600362,-3.0848972392844263,,,,-1.7147244528193675,2.5406555005239637,2.5995233232721673,,,-17.072800553046093,0.928822608674019,1.088209837902185,3.184002938062508,-0.8384302816083106,0.2075833511134336,,-0.1604184264356737,,2.975565161614737,,,,-0.14344420371576924,1.2179386713212026,,0.3377065165592226,-0.4162840611494487,-0.40881747409467206,4.348511193973889,,,,11.231513907838623,-0.18604375124231007,4.404628866766077,,-1.7122561419327185,-1.5010095921153885,-3.558542336777343,2.412006527403995,,-2.6563829629019713,-4.8187902934112525,,-2.9753882718497686,2.0021760386404996,,-1.9185953310168375,-1.1131337531241892,1.9776091527105097,-2.9713094467851677,,-2.48901435796061,,3.262029888915649,,-0.061281858491666716,,-1.5797831912345,-1.8419066293133297,2022-09,-0.1,2022-09-14T01:30:00+00:00,2022-10-14T01:30:00+00:00,4bd5786023184cdca78e470b857ff9b2091e2f15b75c372a7e74094ef1ddc4dc
13.5357011877671,-0.7117921456539511,,,0.698044643463719,14.333976372304269,,,,-5.505343168264562,,0.2411763146666075,-0.843408380233496,,1.256726828660808,14.636648589380592,0.0,,11.516242665214488,-0.7427775148049874,1.800298280605215,,,,0.9648548437073188,-1.1938797555949476,7.198904683166236,,,0.7610691652608932,3.6234487696456603,4.099892603132399,13.618206438827144,1.6937332204100888,0.7070818062306252,,7.500074531725194,,-4.392529459770155,,,,-4.063624489333093,0.3710549977078189,,3.0897389477254285,24.759952120082808,-0.851626503149211,12.014431184206321,,,,7.133166487587491,-1.0791991799541216,12.935305165646152,,-0.20831245304318513,-0.958511137430347,1.5833594882912452,5.207338778667083,,2.2348963557833494,-7.352282066499827,,3.058039114333746,-5.5857420700868925,,-1.279335145990947,-1.1374771467398659,8.65499385520108,2.205868739729626,,5.047784050182959,,16.01089782574198,,0.13317354478535956,,11.900107489862817,0.09901855950720517,5.97071135629622,-0.9137814380460246,,,0.16855377556938064,2.2868190903659347,,,,-0.23017197762756572,,1.101612304858456,0.27558698426441064,,1.1099551566047738,2.3926349953195905,1.1972621218192374,,2.0903996939902636,0.08254474098595632,1.8751796213399317,,,,1.1588392173466808,-0.039537077821311765,4.380211011723688,,,0.31974447704905595,0.7548602475590594,3.3718963212297512,0.9816732768647946,1.6452483709754322,0.7913605794525584,,5.527822845578078,,0.5644723977985406,,,,-2.401630711484187,-0.7199352955607157,,2.0064165140184396,12.375547014922658,0.0,9.079209982953582,,,,-0.9458238240721305,2.694251328218493,2.1521698707889416,,-0.10129015949147872,-1.0515343999523008,1.909303455708171,0.1953476013406391,,1.7989037836073303,0.9608944425157929,,3.913509587896766,-0.1773875717367718,,-1.279335145990947,0.17539196708032467,3.8668689991204293,1.2411944959415913,,0.4519420250863676,,10.320906707513505,,0.13317354478535956,,2.223749448722102,0.9828663922933674,2022-10,0.2,2022-10-14T01:30:00+00:00,2022-11-09T01:30:00+00:00,425b70c1aba44c123ec091d166e8aa23f67eed40bd5f947b7a102f5a881e2957
