price__p_015e142afb02def6,price__p_04e3d3e3e4d2b7a3,price__p_08af219b10a3d0c1,price__p_090787ff4c600967,price__p_09cb91d919e19c81,price__p_0d20aebdd2e3e2a3,price__p_117934e693b030e1,price__p_12702c2817bc3058,price__p_12f4a9142c235af4,price__p_156a750ae05683cb,price__p_15e2359392c5042c,price__p_175e0c5b4d6a8cd9,price__p_1bee12058e36565f,price__p_212ef5b23dbb70ff,price__p_24e9e14ac94c789e,price__p_29096e2e6c801716,price__p_2929b2190c67fa05,price__p_29a1d693bcd6b5ed,price__p_2b23ed0aa617091c,price__p_2c2bb2eb34a2530d,price__p_2fee73ae064112ed,price__p_31deb9fdc417508e,price__p_35042b5fee5e1452,price__p_369ce465f81b2b58,price__p_3862181ef4e50416,price__p_394ed64ad5df6eab,price__p_398b35a78734a78e,price__p_3a66e1c2dcaacdbe,price__p_3abb1bdf911a74ba,price__p_3e3ac34e09abbe85,price__p_44d21f4415cc94bd,price__p_45d6c5200e1a3379,price__p_47f8c50648adab37,price__p_4868c8af6ebb3048,price__p_4b78aecc4ad2673a,price__p_4d6f925d5fd37636,price__p_4eede6d97e9bd55e,price__p_4f0bc051d584c367,price__p_4f513e6f6ede7f06,price__p_57bdf8a55dab3591,price__p_5a70d1f2747b0f36,price__p_5b64eea47fe39565,price__p_679f919cb34f89e9,price__p_6974d4181c18978d,price__p_6a02652f4a9989e9,price__p_6ad195c852babce1,price__p_6f9697bbf4df888a,price__p_7b4d7b259b6753fa,price__p_7bbab6017e1fb60b,price__p_7c74e703f996c871,price__p_8de345911b7fc78f,price__p_8f5fb68c57941b6a,price__p_8f97282e97de7a9b,price__p_9122726a99818701,price__p_9341bdcca7b05d66,price__p_93a4e9685d04bc1a,price__p_955389fa1088a0da,price__p_96d693419d7e59f7,price__p_9aad75ce6ea05520,price__p_9f31a8386b8c5eb8,price__p_a074fa497eab1cb8,price__p_a295b5ca26a7559a,price__p_aaab792e0f7a512c,price__p_ab0f14fdeeb99eb0,price__p_b2354c8beb79d919,price__p_b32a1dc815512f2e,price__p_b4735e773b7401fc,price__p_b6a4aa3d34b35ea7,price__p_b74ad31919d3dab3,price__p_b7a55e9cddc1fa47,price__p_b7b1618afb05d922,price__p_b873db1e2ba44465,price__p_ba1176602ebbd96b,price__p_bbc1e9ba2c1b1332,price__p_bc05e8925dafddbd,price__p_bcb6c83c3cb2c0f1,price__p_bd3edefacd71ccb9,price__p_bdad6ba047be1572,price__p_c0cb077ae13a5415,price__p_c2351f7e990ff8ee,price__p_c67eb545eaecb876,price__p_c790a9428097cdce,price__p_cf6f0c8ecd5041af,price__p_cf91019388b7c9a6,price__p_d03f48cac90afd53,price__p_d499d7f7dc39d7ab,price__p_d513ce0622315a93,price__p_d808a66ec902704a,price__p_d8a34b15fb6f311c,price__p_dde8e41d5f1a8881,price__p_e0705204f7294fed,price__p_e07286f243955a55,price__p_e9114732b34c7687,price__p_e9a1a6b2d848b28d,price__p_ec63403370289989,price__p_f05785b9d3415065,price__p_f155865bddb5ae03,price__p_f72f3a06539c1241,price__p_f7fd37c9c13f589b,price__p_fcdf70fd9a5b0838,target_month,target_mom_pct,feature_cutoff,actual_published_at,feature_hash
-1.6625438010026774,,-1.5167553513694911,-5.341321642508077,,,-0.3467925199633359,,0.030990592389726124,-4.42113660568396,,,-4.57641122979651,,,-0.7124840296613827,-0.3526887218754836,-4.5391111107574895,,-4.255961441879589,-6.797595358476534,,,,-11.778303565638351,-2.4202080517078466,,-4.327700489263537,-0.5184744610654715,,,,-2.4159554236739744,,-5.136480878439407,,,,,0.0895014827489759,23.539445391552256,,,,-0.5172616271892859,-0.7716203329427124,-0.15342554987432644,,-2.4748921366763916,,-3.863933331260616,,,,,0.5598453845506743,-0.3256677475223908,-1.4796213299989478,,-0.5399805436223708,-0.25415201446065777,,-4.7550323028744765,,-9.309042306601185,,,0.10680215196809534,,-0.7189704861795515,-5.075910634065978,-0.7272046002462218,-0.053464786692655565,,-2.566083476321101,,,,,-1.2409268734717804,,-2.861518603905564,,,,,-3.3026590253972294,-0.09306654929531506,-0.1990820135706348,,-2.421455003237329,,,-9.110603723319343,0.6727859412652897,0.8079988494124885,0.19734576437803647,,-7.721162645987175,-2.178887335508789,2014-02,-0.2,2014-02-24T01:30:00+00:00,2014-03-09T01:30:00+00:00,010737831ad70907a07476172a17520ccd605efe3eac1e3ba80a699037eccd81
-2.942582133210541,,-5.415483053302018,-1.365949850649903,,,0.9714448184044963,,-0.20604631144597063,-4.1076091840895606,,,-2.3098455972012726,,,-0.9683460052165785,-0.5594219566757233,-1.6427187092776396,,-0.6816658979097681,-6.3568790508139505,,,,-6.902858641043612,0.7774309861691701,,-0.06194224243774432,-1.4118101651003725,,,,-7.509033823162474,,-3.6433094906780967,,,,,-0.47527327952024423,19.553269515277364,,,,-7.065325218701496,-1.9854722809553267,0.6279455484843102,,-9.860634444630648,,0.9451139090564976,,,,,0.35464024334532607,-0.5671574563162107,-12.185647386309215,,-3.2738919402964055,-5.682295507113602,,-7.405288433454291,,-9.368548407732312,,,-3.62501138879937,,-3.786761199369458,-8.240977041982395,-2.185141285424486,-0.05937940672028528,,-2.4525720000200617,,,,,1.3868796530622456,,-0.4463186183991293,,,,,2.4424552007074793,0.0,-1.0013988705103938,,-8.348245522861877,,,-11.170675746533492,-10.811459865553314,0.019727244946576558,0.6533883872433713,,1.0528633812557218,-1.484191425730551,2014-03,-0.3,2014-03-24T01:30:00+00:00,2014-04-11T01:30:00+00:00,d588c144a92d08b4d21161dc1be8bf936213a8a90d9164b23d65013b8cf949e8
1.9977260193753374,,5.046861693119087,5.378739311418628,,,-0.2051575438475776,,0.36306519702674556,-3.429596849171538,,,4.519663381778636,,,-0.24284782827325174,0.913536042909987,3.6002397078133344,,-11.639548985152578,-2.1743029845408928,,,,-2.5282093060805306,-1.307606019798037,,-2.737235880751018,0.25839330122148907,,,,2.299459334064395,,0.8145124370998871,,,,,-1.9093485538215513,10.24587469578685,,,,3.1355202988723323,0.02521399938446236,-2.2732972906198903,,1.679339072192633,,-0.04845112782726552,,,,,-0.5798979876152158,0.9519237418145581,1.5960551107548047,,1.8899319185607106,-2.501658648717992,,-5.01664321286221,,-5.505977718302732,,,-5.64582950726199,,0.8821438831945959,-2.161652222486567,1.272538005903295,-1.2988122349094486,,2.522277534050526,,,,,0.7230825075846113,,3.3719295174004777,,,,,1.407175117742714,-0.6539023767056651,-1.7263210484153035,,1.676424023049522,,,-8.508107485242407,-0.5083092370217107,-3.1169163509783813,0.37877444696667967,,1.3292827207046856,-4.728173347317009,2014-04,-0.2,2014-04-24T01:30:00+00:00,2014-05-09T01:30:00+00:00,d7bc72ce8debc608dab7c58014c30efbc6e93bf10f9742aaf5ccef3fb21ac07c
-2.278753787798581,,7.07461822877448,-1.018659802730061,,,0.8337468600871909,,3.36142366327626,-0.06138466453111304,,,2.357745099537993,,,-0.7149156072957352,-0.2111752397130253,1.0214611237827365,,-4.186760152882506,0.3390472262751764,,,,0.8752791109594708,0.026093517043621128,,0.6647933925555999,2.0658117658185935,,,,-2.9266781160856685,,1.5653289448688448,,,,,-1.1407423267735994,-8.354884700282417,,,,3.563369918379993,1.52075711091813,0.2757795512839624,,5.448452141800198,,-0.9132268427749868,,,,,-0.4367153087319069,0.13179052488726348,3.3191475792442846,,-1.332030464337018,-2.1563139948419336,,-5.967903784792176,,23.066238372823715,,,-2.1823469456211737,,1.3887221138389785,0.9828088936262693,-0.6720991296251297,-4.386658486722772,,-0.25532939469662047,,,,,0.14585681782561205,,1.0833306522495627,,,,,-6.769954959589379,-0.8470638883508778,-0.3681302225312111,,4.86165827369492,,,0.8279546308402367,-3.198970546406881,-2.0406663299148207,1.2639605011375776,,-6.2346360154508185,-1.1808116074038688,2014-05,-0.1,2014-05-26T01:30:00+00:00,2014-06-10T01:30:00+00:00,cc6cdd2bb48d17674f9d65a86275f3dab4a37e6a9de2d01f88321c42a692aecb
-2.640785721506382,,-0.45234422389276363,-2.5174630256494446,,,0.02441704321739136,,1.950930457623224,-0.16680571006970588,,,0.9223226884627135,,,-2.1671531916697564,-1.1738387551466736,1.8937940204255272,,0.0,-0.44287469324558704,,,,0.21762794225954485,-0.20211891014479783,,0.02021473269641261,0.9891322774397924,,,,7.424974384536247,,1.7556838802429948,,,,,-1.3303055459915174,14.152743722666228,,,,0.3834154804701077,0.15210495655449174,-3.0206799969276847,,3.7015588124033694,,-6.927745428626467,,,,,0.0,1.4539244661679,2.932901421184639,,-4.866891617076694,-1.8860143533862395,,-1.7948952381453873,,-1.5094626222485017,,,1.754121520809267,,-0.172231423132646,0.24420036555518088,-0.7946681709967797,-2.5406477395263822,,-2.9121756346775607,,,,,-0.7132167855755202,,-2.746940044305137,,,,,-8.862209783229508,-2.10131895988163,-1.0306752789553946,,-1.1690263544625683,,,-0.2998029858980177,-4.627708113680967,0.2074780162465651,1.8989799741999676,,-2.27393505195076,-8.622854949413476,2014-06,-0.2,2014-06-24T01:30:00+00:00,2014-07-09T01:30:00+00:00,490a04a36e5760dcbd6b511fa261f6ac678873d81cba7600455b2aacfdc27d29
-1.7425355370068716,,-0.08532359864687286,2.591921750766667,,,-2.3506548664229494,,3.6741765177942614,-1.710352296003942,,,0.3376044152542219,,,-1.2443374586649651,-1.7186135099454765,0.3300080393688244,,0.0,-3.498002451945209,,,,-2.264579570647899,0.5158419927729789,,0.787791741793448,5.425923699662828,,,,3.112307732188114,,1.7527741813900533,,,,,-2.1990176292616406,8.578869795999577,,,,-5.545044527355607,-0.26408402709147455,1.2448420754479799,,3.150888954222993,,0.8619799661098871,,,,,0.0,1.0967671981374862,4.5170464350401796,,-2.471507802168989,-2.9178587953745954,,3.6989929298352,,2.99647887019366,,,0.5104882909329596,,-0.3091192569672858,-2.5442893981075674,-0.563235317663911,-0.654880042709907,,-0.8513959528239283,,,,,-3.2033045047877367,,-4.105953630327484,,,,,-7.888495000236739,-0.09657171199588627,-1.9920356676346982,,4.06748230420408,,,-2.1456965882845,2.5229608708145155,0.027267720096755894,0.49620874178035906,,-4.628126118555119,-3.5109048578855107,2014-07,-0.1,2014-07-24T01:30:00+00:00,2014-08-09T01:30:00+00:00,00c71d1bc2f0b43da7f7d875bcfcaf9ad0e0db75e19228c63eb4bae935c4b8b9
-0.92632646903934,,2.488398770883026,-1.2964980918793416,,,-1.118498360621232,,3.810683082435478,-5.814735669863567,,,-2.0943371984693875,,,-0.511038934932736,-1.4334615362453669,-0.3636653781579446,,-10.821358464023271,-6.047182175501757,,,,-6.832598249924766,-2.2869871007661873,,-2.376279439399666,3.271742134962924,,,,-1.256921286474038,,3.84237652590805,,,,,0.2243894960671897,3.855426861012083,,,,-0.7010086616105564,4.715305930682416,1.1432158440689604,,-3.406448849040676,,-3.4751922719703807,,,,,-1.8997433840282276,0.04312867815843275,11.30520321884737,,-5.150339030519001,-4.079221634637827,,1.8132441557866503,,9.497466562570335,,,-0.313594073810194,,-0.6973736391503973,-6.046044965419238,-0.6611426208361715,-0.37262975288137373,,-0.9272246788736868,,,,,2.0255695521836112,,-2.508722633017169,,,,,0.7773498333380446,-0.09666506310949899,-2.643466222420292,,-2.4095747277072745,,,-0.707518276408132,-2.550101595638473,-0.5862553431898171,0.2219652461264497,,1.8772519215840808,-3.514334711643593,2014-08,-0.2,2014-08-25T01:30:00+00:00,2014-09-11T01:30:00+00:00,599f0a9c15c0b150218b49269152493cee44689b0da589b96e1804dfc4aa0dae
-5.552883883244543,,8.040838737421499,-6.150379354400513,,,-2.977407485875344,,0.10688225509083375,-0.6653384490736548,,,-3.2447695957427185,,,-2.8445811884183634,-3.2932023866668083,-0.24873352912470392,,0.0,-0.4060179436408303,,,,0.3446435166077211,-1.8855757838365967,,-2.1135727042865375,-0.24227010764108328,,,,0.011701894257465581,,4.062201725204734,,,,,-0.7692345623155614,-4.497054513388816,,,,-2.35480413192059,-3.8926162806718088,3.527897572289539,,-4.902795385677139,,2.539634074930602,,,,,-0.5831427813587675,-1.0537440049490527,-2.2427173694025453,,-0.43735390034234467,-0.2982215438465329,,4.310468024322965,,2.2204460492503128e-14,,,6.387403963182406,,0.43601533488878763,-0.053170279067338094,-4.1023687527173145,-1.0954292017633194,,-7.157205175741925,,,,,0.43396104361835136,,-0.08703978267322374,,,,,0.12629189961394777,0.19323677510538603,-2.0900819866333706,,-0.4558206878956677,,,-0.1627339659375371,3.16899707069107,-0.8294506348862623,0.2519025825156719,,1.4093847328072031,10.660674331994368,2014-09,-0.4,2014-09-24T01:30:00+00:00,2014-10-15T01:30:00+00:00,f60bfbb363decc56103025d887b4535c7c376968d8fbe62ffab806dfacb2ca09
-3.044936439757886,,3.98734449652333,1.0448124627720368,,,-2.4813965271880924,,-8.408107271203146,0.7694903308552776,,,-4.3026115133687775,,,-3.0352264254638417,-4.6216176024640525,-4.964081806070482,,0.0,0.8414322745028803,,,,2.0084062244116936,-0.58827002960618,,-1.1151634016033423,1.0745274456035914,,,,-13.057494329855244,,-5.984715697891432,,,,,0.0,-7.286056860130448,,,,-0.11251078228258381,-2.020504078181845,-0.14356668615234675,,-7.245294323896697,,1.190034690668909,,,,,0.0,-5.488028148324864,0.29800281233173836,,1.2262173650101653,0.0,,4.773888256044623,,-5.164658886216692,,,-0.2861317561237953,,-0.19088469670510624,1.9226296732491348,-3.861818494620886,-13.144376665646101,,-2.171975974957697,,,,,-2.2076321423305996,,1.2461220437811815,,,,,-2.3861486691676292,0.9606221805439933,-2.9353454284548977,,-3.0912622180304914,,,0.0,-0.010115007645453712,-0.3235065583852308,-0.6056356540088838,,-1.7454749089853838,-0.6965042967771709,2014-10,-0.4,2014-10-24T01:30:00+00:00,2014-11-10T01:30:00+00:00,dd54352a4c597523c5807ae3d76162e9cde3ad972db0d87490f369eff4244d92
3.47197124292839,,2.0079785835112998,-12.133437217249146,,,-6.686038942375506,,-4.467265453347332,3.715482631917802,,,0.04535240960870343,,,-1.0400138199594922,-1.8575174802649426,-2.612860198668562,,0.0,5.003565067316084,,,,4.178896871044855,-5.028793796518782,,-4.37395148177948,0.3812734885102627,,,,-3.7499972255214695,,-0.35269301032433914,,,,,0.24102204967385954,-4.378324763215534,,,,0.6689273148476005,-1.4550973069832056,-0.754191069390517,,-12.08939643893362,,-16.81514052353352,,,,,0.0,-2.2321910086884165,-6.793072424832667,,1.8588191088866077,0.5637413217410123,,1.3954686444893376,,-2.142939145589894,,,-4.168920823701492,,-0.5856653570849466,5.085626137808,-1.1911141823260503,-1.9895423479784937,,2.844065225691598,,,,,-4.623437785735513,,3.315594641043208,,,,,-8.349968314882897,-0.38314223115559487,-1.8295646352137203,,-0.6677582331772918,,,0.0814000858946938,-5.681454531570049,-0.2622311135239063,-0.4448201214409898,,5.329406006964008,-5.49468564347051,2014-11,-0.5,2014-11-24T01:30:00+00:00,2014-12-10T01:30:00+00:00,49804883ccedd8e5bc6a09f62fc860f004f41e4eec64dd278edc8da05f3c6b2f
