price__p_08af219b10a3d0c1,price__p_090787ff4c600967,price__p_09cb91d919e19c81,price__p_12702c2817bc3058,price__p_12f4a9142c235af4,price__p_156a750ae05683cb,price__p_15e2359392c5042c,price__p_175e0c5b4d6a8cd9,price__p_1bee12058e36565f,price__p_212ef5b23dbb70ff,price__p_24e9e14ac94c789e,price__p_29096e2e6c801716,price__p_2929b2190c67fa05,price__p_29a1d693bcd6b5ed,price__p_2b23ed0aa617091c,price__p_2fee73ae064112ed,price__p_31deb9fdc417508e,price__p_369ce465f81b2b58,price__p_3862181ef4e50416,price__p_398b35a78734a78e,price__p_3abb1bdf911a74ba,price__p_44d21f4415cc94bd,price__p_47f8c50648adab37,price__p_4868c8af6ebb3048,price__p_4b78aecc4ad2673a,price__p_4d6f925d5fd37636,price__p_4f0bc051d584c367,price__p_4f513e6f6ede7f06,price__p_57bdf8a55dab3591,price__p_5a70d1f2747b0f36,price__p_5b64eea47fe39565,price__p_679f919cb34f89e9,price__p_6a02652f4a9989e9,price__p_6ad195c852babce1,price__p_6f9697bbf4df888a,price__p_7b4d7b259b6753fa,price__p_7bbab6017e1fb60b,price__p_7c74e703f996c871,price__p_8de345911b7fc78f,price__p_8f5fb68c57941b6a,price__p_8f97282e97de7a9b,price__p_9122726a99818701,price__p_955389fa1088a0da,price__p_96d693419d7e59f7,price__p_9aad75ce6ea05520,price__p_9f31a8386b8c5eb8,price__p_aaab792e0f7a512c,price__p_ab0f14fdeeb99eb0,price__p_b2354c8beb79d919,price__p_b32a1dc815512f2e,price__p_b4735e773b7401fc,price__p_b6a4aa3d34b35ea7,price__p_b74ad31919d3dab3,price__p_b7a55e9cddc1fa47,price__p_b7b1618afb05d922,price__p_b873db1e2ba44465,price__p_ba1176602ebbd96b,price__p_bbc1e9ba2c1b1332,price__p_bc05e8925dafddbd,price__p_bcb6c83c3cb2c0f1,price__p_bd3edefacd71ccb9,price__p_c0cb077ae13a5415,price__p_c2351f7e990ff8ee,price__p_c67eb545eaecb876,price__p_cf6f0c8ecd5041af,price__p_cf91019388b7c9a6,price__p_d03f48cac90afd53,price__p_d513ce0622315a93,price__p_d8a34b15fb6f311c,price__p_dde8e41d5f1a8881,price__p_e0705204f7294fed,price__p_e07286f243955a55,price__p_e9114732b34c7687,price__p_e9a1a6b2d848b28d,price__p_ec63403370289989,price__p_f05785b9d3415065,price__p_f155865bddb5ae03,price__p_f72f3a06539c1241,price__p_f7fd37c9c13f589b,price__p_fcdf70fd9a5b0838,target_month,target_mom_pct,feature_cutoff,actual_published_at,feature_hash
-0.9339287754170413,-2.5712991051543197,,,4.602761346271912,-7.653686297494322,,,-8.809265657596518,7.898810701963095,,-6.235103040705412,-6.481651245355124,-12.35831655323532,,-13.944374942241419,,,-25.469682379890525,,2.444793564250643,,3.232972284060863,,-15.625804272049296,6.9213271379256325,,,10.308404845074573,-33.76648667137591,,,-10.13581559889831,6.336555368739827,5.689443689807873,,-7.847334914618812,,1.3049336977721058,,,,5.0075510811218065,1.6390789857450465,,1.7690630675063008,-3.453099715501466,2.3487702837554867,47.000362924573565,,,-12.236506455684594,-2.391053507304515,-31.506453310306537,-25.562952458066146,-12.59832013832242,3.995914890937116,11.532891085124833,-17.785526978051372,,,-18.093955511069854,6.376711978793641,,,7.983339716062742,,9.84400728132525,-2.438246489214533,-8.840480856197312,1.5007853629772299,,-0.2553897202657148,-4.697463262791269,-22.34894404256103,-7.643647286377255,-1.5088735796194779,,25.743471888437202,-15.489944556877191,2021-11,1.0,2021-11-15T01:30:00+00:00,2021-12-09T01:30:00+00:00,86a8454a320ae020bcbc5d51edff593112291b849ca639f86dab9caa0a9e4a35
-2.0261648341322083,-14.521322575978376,,,0.44769965130449935,-5.1373651171715204,,,-1.597868624720571,-7.054984441472199,,-6.649872740464727,-6.98362333067011,-4.566017999743613,,-4.791083371875817,,,-5.077031501808282,,-1.5223278553090105,,-14.155132507074047,,-3.0824528635656496,-6.840716643448758,,,-5.380082814510271,-24.035150154217742,,,0.8801612443900378,-1.9644552914138265,2.29714204787724,,-17.15606925221907,,-11.094604635803774,,,,0.03779935786096964,9.172194371171457,,-10.428486784728385,-45.95260329620456,-0.2653937466697003,4.652001563489291,,,-6.098197626883048,5.67337853834621,-5.452147457581373,-2.5862024100988834,-7.562592492832579,-2.3152418507513093,-12.801477618726379,-4.226120826890777,,,-4.24836773688079,0.5468146561430882,,,-7.197418130484359,,0.31201273362436777,-7.60230833528832,-62.94349845883439,-1.575066120449653,,2.1660800444630035,-45.2938325289026,-10.062073410939067,9.50080466844844,0.7052399609944618,,-22.217807124019384,-11.288965339805843,2021-12,-1.2,2021-12-14T01:30:00+00:00,2022-01-12T01:30:00+00:00,4c43a4d4b81b6375ba46a368880f605e4ae22f0e501a0a77a308d109b8773cca
-6.640969299112987,4.699127835395099,,,-0.5085592956325973,-34.19517023858386,,,,-3.935755044322965,,-0.7575645891432663,-1.6886323100391551,,,-34.879557230288555,,,-31.200250388713975,,5.348598428837863,,,,9.601499038303622,-1.5578262296616023,,,,-9.909840477295992,,,3.9417765872238735,-0.14492804114403413,0.3636817030415097,,12.630191315957228,,4.081658649018027,,,,-0.8439783712016979,-10.714452071967179,,-10.094232198218243,15.536334981369462,-0.03971709261992646,-15.984870094189613,,,-0.3644304307638151,-1.2817453570222683,-5.522981075982047,-40.116602520727554,,2.5426400719245086,-11.411515273099077,-2.1446674311284895,,,-1.6580867877729346,0.19733304224977027,,,-3.9558447177205323,,-2.20481372217625,-1.3674395082523545,20.089794236689,0.2715222993002793,,1.0431855627456366,,-9.922002839136695,,-0.9677073032715783,,-18.665222124199005,-4.463938491678858,2022-01,-0.2,2022-01-14T01:30:00+00:00,2022-02-16T01:30:00+00:00,8d236bf255dc7ec00f85199f6bb168b31d32e589882117a16ef8524a1303fbf8
8.651845983721241,-1.430812469488828,,,1.503510652694117,-3.0230074607533544,,,,-7.064273316081975,,2.4555441556499966,1.5070619773322693,,2.4277427336790343,-3.81600696466441,-5.655436670590694,,-12.110468477061593,-0.43908730016954284,4.650684795102232,,,,-2.436232476065679,1.2101162784937172,-1.1900659884125955,,,40.05957590939821,-0.03424364385830746,-3.038208368812303,-6.99275540517562,0.8719344723403429,-1.357858427612334,,0.5881470378880203,,-10.42940795416885,,,,0.0,8.00857873908366,,-0.04217629754634008,15.859746728171356,3.606723445758576,1.6129381929883497,,,,4.999810063823206,3.1328664131324118,-15.580607664149968,,-0.150003678658384,2.1834506679451415,3.4094433540114646,6.6239435356091505,,3.5264870908989643,3.6002545662281995,,12.282723277295668,-7.115089227843242,,-9.232096395777404,3.319221200736402,9.434612852209664,1.6215566941052109,,-1.5593314332002957,,-2.0284951095092136,,-0.46807351223639254,,-1.740235113640891,-15.87367248459983,2022-04,0.6,2022-04-14T01:30:00+00:00,2022-05-11T01:30:00+00:00,54bda393b954dffe68c435a6e49b1c8565791fd185da63fe4afe5969a8038c29
1.439975483450827,3.360476050873161,,,1.6648613624920146,-7.944250358613447,,,,-2.3485479528014253,,-2.6923144965998103,-1.1908953266392863,,-4.181559657383248,-6.910379156914607,3.9491186113781356,,-3.3837814781558597,-0.5442981176319738,-1.7293104804271116,,,,-10.127310843690614,1.0737025192555845,-2.1778069865696366,,,-0.3041827440484777,5.190175153238622,-0.8678250354962505,-5.60981262716657,-0.12151062450737422,4.0805461779387,,3.754440079154474,,2.70710224033813,,,,2.1169269031716365,-7.872020215976148,,-2.8454160526391217,1.8384340019932035,8.279196144692143,17.563256864315797,,,,1.0158438118349131,-4.78470812157371,0.21857932199802255,,-2.180130216100497,-1.4438599086075694,-1.621798559939925,4.870615900059412,,-1.5432312127595411,0.06808492506189777,,8.361274932897388,-2.146268906909486,,2.2297031675781525,0.6511499484288574,2.955880224154443,-1.4269398378267855,,-5.116527469253507,,-8.105388298938857,,0.3910983660979788,,-3.4465908874617606,-0.14190993548867817,2022-05,0.1,2022-05-14T01:30:00+00:00,2022-06-10T01:30:00+00:00,37b2a5a3e0fda4392d11a62d46302576e7594feb10c89f3f2a2e8d59af5073bf
3.234357332889089,8.117995113512212,,,0.33397405936996394,6.741075736964867,,,,3.807655768674039,,-4.395725117066619,-2.9095487069723083,,-4.042895145900356,6.513630416014172,10.567146915066196,,5.296970868723311,-4.052508191247821,-1.2806022204736887,,,,2.698225990693184,2.7553488551662455,0.8744010389182781,,,3.2645912931394565,-0.49575989999805875,1.6664125837713266,1.9432740555764831,-3.008757580908039,-2.4001522815022183,,10.205996043856041,,-1.7895375182115945,,,,8.90489938608944,8.44521766165187,,-9.628721945215148,-4.4124209408007085,6.3011192574184705,5.864872708150768,,,,15.80499811991409,-2.0303996503860047,8.061358936541804,,-4.4893126278663535,-12.720776295300784,-3.346919611913756,4.886232589958775,,-4.621093010673411,1.4670976406667606,,-20.64399821019307,3.952981589307763,,0.9624713374209692,-3.7140774853434233,-11.951880367957084,0.08864938103364006,,5.097341639081349,,-0.31417403815952777,,-0.16742632503707516,,-13.355553077645114,-9.388619048584394,2022-06,0.2,2022-06-14T01:30:00+00:00,2022-07-09T01:30:00+00:00,6e73c0965b1a02fe17f7569db032582fb2147bb6d39fa9e911e95a2813ea6976
-0.0855076474554589,-4.379397476182549,,,0.08600609739978131,-2.532902622964435,,,,-0.8664687409990067,,-11.430515222159912,-10.503645149898686,,-12.884767965669472,-2.8302284328593266,-7.758766829622579,,-3.299838568958222,-1.053955117444335,-12.081165380072221,,,,-9.994335526241542,-3.1874155833516102,-5.799005026847401,,,-4.83269184935476,-2.077475075393848,-5.086115260994861,-5.240515450612791,-0.9206349401664444,-2.661248099553201,,-4.829302652472711,,-6.579390538503943,,,,-4.649529161674422,-3.961142250134581,,-10.231193486212085,-2.2010177613943935,3.7687309977830328,34.45767384331519,,,,-5.880204514011993,-22.23313446361565,-3.9651866616340294,,-15.537585866556263,-8.547105321715431,-10.804161797595064,-9.52537090389114,,-12.22727026524815,1.044235532985131,,-3.8874447106433694,-0.8758157226323903,,-1.2853129939090695,-5.0032873941825455,-2.07913628546763,-18.689024573033866,,-2.1991186903469515,,-6.168908852790007,,-0.04522659933162899,,-6.729136596000447,-5.318904566833948,2022-07,-1.3,2022-07-14T01:30:00+00:00,2022-08-10T01:30:00+00:00,53c8f51a35930b2c775e49d5cd0a912e0fb140790fec7b53f4c7ac33f13d38ae
0.5922994915048729,-15.144787606379312,,,-2.4696194643568514,-8.145846270377456,,,,-2.800117655871132,,-5.118627156109055,-6.124728768931291,,-4.843359933676759,-8.323519299200118,-4.951652062715555,,-6.4944688640382084,-4.310164844197261,5.171917256946694,,,,-1.5497918168342146,-1.9088371635801036,-5.645131882211728,,,-70.09137790140242,1.254402655645679,-3.9826591898165025,3.9073974884387574,1.4119547438989986,-0.8577100916571512,,-12.07084151571858,,-4.931182841147377,,,,-0.11224681870378261,-6.727547768634445,,-1.978145229538493,-9.975395312384087,-9.041563559643107,-3.653374333245595,,,,-23.608016709819708,-2.6703526474599486,-5.858332409889728,,-15.410368169473434,-0.12000481459373759,-0.4782215696221926,-19.203104426627036,,-0.6001698485757531,0.0,,-24.816527715966867,-3.0496802002772787,,-3.020635952135626,-7.103088557235994,-32.2814577152321,0.968753250019263,,-5.0443839733381415,,-1.1803734913906099,,-0.05323396452571098,,9.743263817900292,-4.977771767122432,2022-08,-1.2,2022-08-14T01:30:00+00:00,2022-09-09T01:30:00+00:00,6eba5b8fafb46994bcde8341d067dbcd10bd74d62b7b4612d7bef35a0fd3d57f
2.10369229063678,5.458371830248774,,,-0.41206827991244466,12.384978833862089,,,,4.679618921052577,,-0.8807167340265667,-1.7420946400297077,,-2.064722997695191,12.815750198046397,1.7121040780111352,,15.48647105609153,-0.4785535832653608,1.1629379453216948,,,,0.07548420213476287,6.3477716716320325,0.3203432873882267,,,-59.05527949785275,0.5298950557529958,-1.011320976535913,8.327651217181629,-1.5485948330073642,-0.05506697254614761,,-7.757674161392258,,5.282294043913127,,,,0.7594544046046632,-4.071872689416696,,4.021705996436635,-3.6949547009523362,-2.00200422334423,8.894748601649612,,,,22.775489466445425,-2.7269665571642876,9.156580463563712,,-0.4972834313917059,3.167364746759635,-5.656137865365142,-0.3392744463645755,,-4.1996534250819275,-8.709470685093383,,11.723143964292024,4.645855424798984,,-5.762911283663642,-2.390935293158849,8.40999733279277,1.2592128780021457,,-4.221095363852513,,3.429182423910283,,-0.10655302020382848,,-4.988329529104519,2.2870264751300002,2022-09,-0.1,2022-09-14T01:30:00+00:00,2022-10-14T01:30:00+00:00,aec93ca5fd7ad719e7833b800bec1f503be19117abb4820a4b07e77d2178cd93
13.5357011877671,-0.7117921456539511,,,0.698044643463719,14.333976372304269,,,,-5.505343168264562,,0.2411763146666075,-0.843408380233496,,1.256726828660808,14.636648589380592,0.0,,11.516242665214488,-0.7427775148049874,1.800298280605215,,,,0.9648548437073188,-1.1938797555949476,7.198904683166236,,,0.7610691652608932,3.6234487696456603,4.099892603132399,13.618206438827144,1.6937332204100888,0.7070818062306252,,7.500074531725194,,-4.392529459770155,,,,-4.063624489333093,0.3710549977078189,,3.0897389477254285,24.759952120082808,-0.851626503149211,12.014431184206321,,,,7.133166487587491,-1.0791991799541216,12.935305165646152,,-0.20831245304318513,-0.958511137430347,1.5833594882912452,5.207338778667083,,2.2348963557833494,-7.352282066499827,,3.058039114333746,-5.5857420700868925,,-1.279335145990947,-1.1374771467398659,8.65499385520108,2.205868739729626,,5.047784050182959,,16.01089782574198,,0.13317354478535956,,11.900107489862817,0.09901855950720517,2022-10,0.2,2022-10-14T01:30:00+00:00,2022-11-09T01:30:00+00:00,060e5206b030df0ee0d57ce002fcb96a692d8a0a225c7fe51a5f83172224ee91
